source_domain,source_type,min_source_priority,max_source_priority,row_count,day_count
wcfcourier.com,general_news,1,1,23,13
whkp.com,general_news,1,1,23,16
winespectator.com,general_news,1,1,23,14
wrmf.com,general_news,1,1,23,14
wunderweib.de,general_news,1,1,23,16
wybr.com,general_news,1,1,23,17
1065thearch.com,general_news,1,1,22,17
24con.com,general_news,1,1,22,1
24emilia.com,general_news,1,1,22,13
africanewsanalysis.com,general_news,1,1,22,9
africatime.com,general_news,1,1,22,15
africultures.com,general_news,1,1,22,12
artasiapacific.com,general_news,1,1,22,15
artribune.com,general_news,1,1,22,15
aucegypt.edu,general_news,1,1,22,7
azomining.com,general_news,1,1,22,15
bay939.com.au,general_news,1,1,22,17
beautifulnara.com,general_news,1,1,22,3
beniciaindependent.com,general_news,1,1,22,7
blockislandtimes.com,general_news,1,1,22,10
bluemountaineagle.com,general_news,1,1,22,12
bongda24h.vn,general_news,1,1,22,13
chasquis.cl,general_news,1,1,22,13
chroniclenewspaper.com,general_news,1,1,22,11
cityandstateny.com,general_news,1,1,22,17
condor.cl,general_news,1,1,22,13
contexte.com,general_news,1,1,22,14
cursus.edu,general_news,1,1,22,13
dmcityview.com,general_news,1,1,22,8
dv-gazeta.info,general_news,1,1,22,6
dziennik.pl,general_news,1,1,22,18
ecfr.eu,general_news,1,1,22,15
engadinerpost.ch,general_news,1,1,22,14
eprretailnews.com,general_news,1,1,22,1
eurochicago.com,general_news,1,1,22,14
europeanbusiness.gr,general_news,1,1,22,11
fm104.ie,general_news,1,1,22,16
focus.it,general_news,1,1,22,16
fohonline.com,general_news,1,1,22,13
forwardpress.in,general_news,1,1,22,15
gamingintelligence.com,general_news,1,1,22,16
gazetamax.mk,general_news,1,1,22,13
goodereader.com,general_news,1,1,22,17
greenpeace.org,general_news,1,1,22,12
gs.cnr.cn,general_news,1,1,22,20
hindupad.com,general_news,1,1,22,10
image.ie,general_news,1,1,22,13
infinita.cl,general_news,1,1,22,16
insidegnss.com,general_news,1,1,22,14
insightcrime.org,general_news,1,1,22,15
ironcountytoday.com,general_news,1,1,22,16
istat.it,general_news,1,1,22,11
ithaca.com,general_news,1,1,22,15
jarlsbergavis.no,general_news,1,1,22,14
journaldebangui.com,general_news,1,1,22,16
jx.cnr.cn,general_news,1,1,22,18
keanradio.com,general_news,1,1,22,17
klassik.com,general_news,1,1,22,9
krock.com.au,general_news,1,1,22,17
lagrangenews.com,general_news,1,1,22,11
lapauseinfo.fr,general_news,1,1,22,17
lavendermagazine.com,general_news,1,1,22,10
lesoftonline.net,general_news,1,1,22,13
libn.com,general_news,1,1,22,5
loveradio.ru,general_news,1,1,22,18
mackinac.org,general_news,1,1,22,19
magnetmagazine.com,general_news,1,1,22,17
mainedoenews.net,general_news,1,1,22,11
marketrealist.com,general_news,1,1,22,12
metropolisjapan.com,general_news,1,1,22,13
milawyersweekly.com,general_news,1,1,22,6
minfin.com.ua,general_news,1,1,22,16
minnlawyer.com,general_news,1,1,22,6
mittelrhein-tageblatt.de,general_news,1,1,22,11
moss-avis.no,general_news,1,1,22,15
mpo.gov.cz,general_news,1,1,22,12
mtsusidelines.com,general_news,1,1,22,9
mydallaspost.com,general_news,1,1,22,18
mykeystrokes.com,general_news,1,1,22,14
ncpa.org,general_news,1,1,22,11
nextcity.org,general_news,1,1,22,15
niw.nl,general_news,1,1,22,17
nkj.ru,general_news,1,1,22,15
nogeoingegneria.com,general_news,1,1,22,17
nynashamnsposten.se,general_news,1,1,22,14
oblad.no,general_news,1,1,22,17
ohmygeek.net,general_news,1,1,22,13
orthospinenews.com,general_news,1,1,22,13
ouifm.fr,general_news,1,1,22,15
paradurumu.com,general_news,1,1,22,14
periodicocentral.mx,general_news,1,1,22,2
profi-forex.org,general_news,1,1,22,8
prurgent.com,general_news,1,1,22,13
ra.am,general_news,1,1,22,15
rbj.net,general_news,1,1,22,6
republicofmining.com,general_news,1,1,22,2
rewind1051.com,general_news,1,1,22,13
riksbank.se,general_news,1,1,22,15
riograndesun.com,general_news,1,1,22,9
rruga.mk,general_news,1,1,22,16
sargasso.nl,general_news,1,1,22,17
sci.news,general_news,1,1,22,13
securitybrief.news,general_news,1,1,22,13
senado.cl,general_news,1,1,22,13
senado.gob.ar,general_news,1,1,22,14
sgn.org,general_news,1,1,22,11
soapoperadigest.com,general_news,1,1,22,17
socialistalternative.org,general_news,1,1,22,15
spartaindependent.com,general_news,1,1,22,10
squaremile.com,general_news,1,1,22,9
stategazette.com,general_news,1,1,22,11
stellar.ie,general_news,1,1,22,13
svoboda.fm,general_news,1,1,22,13
tervis.postimees.ee,general_news,1,1,22,14
theiet.org,general_news,1,1,22,11
tpo.nl,general_news,1,1,22,15
tsn.ca,general_news,1,1,22,14
turkmenistan.ru,general_news,1,1,22,16
ufc.com,general_news,1,1,22,12
uk.com,general_news,1,1,22,17
usc.edu,general_news,1,1,22,15
wacotrib.com,general_news,1,1,22,14
wenatcheeworld.com,general_news,1,1,22,15
wislawjournal.com,general_news,1,1,22,5
wlip.com,general_news,1,1,22,15
wlkm.com,general_news,1,1,22,15
wmicentral.com,general_news,1,1,22,12
wonkette.com,general_news,1,1,22,1
worth.com,general_news,1,1,22,16
wri.org,general_news,1,1,22,14
wwisradio.com,general_news,1,1,22,13
yellowscene.com,general_news,1,1,22,14
1025wowcountry.com,general_news,1,1,21,16
46medya.com,general_news,1,1,21,9
6pr.com.au,general_news,1,1,21,15
949starcountry.com,general_news,1,1,21,13
abclinuxu.cz,general_news,1,1,21,14
advertisernewssouth.com,general_news,1,1,21,10
africanreview.com,general_news,1,1,21,10
al-fanarmedia.org,general_news,1,1,21,12
automotive-fleet.com,general_news,1,1,21,13
c4isrnet.com,general_news,1,1,21,15
caak.mn,general_news,1,1,21,4
cepro.com,general_news,1,1,21,16
chemicalonline.com,general_news,1,1,21,5
cherokeescout.com,general_news,1,1,21,13
classichits925.com,general_news,1,1,21,15
covasnamedia.ro,general_news,1,1,21,16
dailyunion.com,general_news,1,1,21,13
dakotabroadcasting.com,general_news,1,1,21,12
daytonatimes.com,general_news,1,1,21,12
demingheadlight.com,general_news,1,1,21,8
deseret.com,general_news,1,1,21,14
devpolicy.org,general_news,1,1,21,18
dfwatch.net,general_news,1,1,21,11
dialogueacrossborders.com,general_news,1,1,21,4
donboscoindia.com,general_news,1,1,21,14
dwell.com,general_news,1,1,21,13
ecin.de,general_news,1,1,21,11
ehime-np.co.jp,general_news,1,1,21,16
enewscourier.com,general_news,1,1,21,15
english.pnn.ps,general_news,1,1,21,13
everydayhealth.com,general_news,1,1,21,11
finantare.ro,general_news,1,1,21,14
fotomac.com.tr,general_news,1,1,21,13
fudan.edu.cn,general_news,1,1,21,11
futuretravelexperience.com,general_news,1,1,21,6
gouv.ne,general_news,1,1,21,12
gouvernement.lu,general_news,1,1,21,14
groene.nl,general_news,1,1,21,14
harborcountry-news.com,general_news,1,1,21,7
hblad.no,general_news,1,1,21,15
hits96.com,general_news,1,1,21,12
hoards.com,general_news,1,1,21,11
holdthefrontpage.co.uk,general_news,1,1,21,10
hubspot.com,general_news,1,1,21,12
iata.org,general_news,1,1,21,13
ibm.com,general_news,1,1,21,13
idexonline.com,general_news,1,1,21,11
ilo.org,general_news,1,1,21,14
jazzforum.com.pl,general_news,1,1,21,12
jb.pt,general_news,1,1,21,8
jewishaz.com,general_news,1,1,21,16
jewishcurrents.org,general_news,1,1,21,15
jica.go.jp,general_news,1,1,21,12
kboo.fm,general_news,1,1,21,12
kisscasper.com,general_news,1,1,21,17
koreabridge.net,general_news,1,1,21,13
lecourrier.com,general_news,1,1,21,14
mec.gov.md,general_news,1,1,21,13
mediatica.ro,general_news,1,1,21,8
molbuk.ua,general_news,1,1,21,14
morning-times.com,general_news,1,1,21,14
nazory.hn.cz,general_news,1,1,21,15
nextbigwhat.com,general_news,1,1,21,4
nintendolife.com,general_news,1,1,21,13
nlpc.org,general_news,1,1,21,16
nrhz.de,general_news,1,1,21,6
nuvomagazine.com,general_news,1,1,21,18
odishachannel.com,general_news,1,1,21,13
omaha.com,general_news,1,1,21,12
osceolaiowa.com,general_news,1,1,21,8
oujdacity.net,general_news,1,1,21,13
paperage.com,general_news,1,1,21,11
plos.org,general_news,1,1,21,13
pr-journal.de,general_news,1,1,21,13
progressive.org,general_news,1,1,21,13
q102.ie,general_news,1,1,21,16
regards.fr,general_news,1,1,21,15
rfglobalnet.com,general_news,1,1,21,9
rivistanatura.com,general_news,1,1,21,18
rozrywka.wprost.pl,general_news,1,1,21,13
sakala.postimees.ee,general_news,1,1,21,15
saraya.ps,general_news,1,1,21,10
sfbaytimes.com,general_news,1,1,21,4
stnonline.com,general_news,1,1,21,13
tamu.edu,general_news,1,1,21,15
team-bhp.com,general_news,1,1,21,1
the72.co.uk,general_news,1,1,21,3
thecommonwealth.org,general_news,1,1,21,14
thepampanews.com,general_news,1,1,21,11
thestokesnews.com,general_news,1,1,21,13
thithtoolwin.com,general_news,1,1,21,13
timeout.jp,general_news,1,1,21,13
timesnewspapers.com,general_news,1,1,21,8
trapani.gds.it,general_news,1,1,21,14
tvbusa.com,general_news,1,1,21,13
tyrvaansanomat.fi,general_news,1,1,21,17
utv.ie,general_news,1,1,21,13
vasarnap.com,general_news,1,1,21,14
venezuelanalysis.com,general_news,1,1,21,17
vesti.uz,general_news,1,1,21,14
wfirnews.com,general_news,1,1,21,15
wisbar.org,general_news,1,1,21,12
yesweekly.com,general_news,1,1,21,9
112fryslan.nl,general_news,1,1,20,16
76crimes.com,general_news,1,1,20,17
921theticket.com,general_news,1,1,20,13
969wsig.com,general_news,1,1,20,13
973kkrc.com,general_news,1,1,20,14
abp.bzh,general_news,1,1,20,13
aero.de,general_news,1,1,20,14
afa.net,general_news,1,1,20,17
aljadeed.tv,general_news,1,1,20,13
annistonstar.com,general_news,1,1,20,13
aps.dz,general_news,1,1,20,15
badlefthook.com,general_news,1,1,20,14
bear953.com,general_news,1,1,20,12
belizehub.com,general_news,1,1,20,10
biomassmagazine.com,general_news,1,1,20,10
bylgjan.visir.is,general_news,1,1,20,9
calcionews24.com,general_news,1,1,20,14
capecod.com,general_news,1,1,20,16
cbnbible.us,general_news,1,1,20,20
chathamstartribune.com,general_news,1,1,20,13
chiefexecutive.net,general_news,1,1,20,13
cjr.org,general_news,1,1,20,10
cowraguardian.com.au,general_news,1,1,20,8
daltonsbusiness.com,general_news,1,1,20,10
dealgenius.com,general_news,1,1,20,12
decaturradio.com,general_news,1,1,20,12
diktyofm.gr,general_news,1,1,20,10
domain-b.com,general_news,1,1,20,6
douglas-budget.com,general_news,1,1,20,5
duke.edu,general_news,1,1,20,11
economy.gov.by,general_news,1,1,20,11
elcatolicismo.com.co,general_news,1,1,20,16
epress.am,general_news,1,1,20,17
etemaaddaily.com,general_news,1,1,20,11
fieldtechnologiesonline.com,general_news,1,1,20,4
fiercebiotech.com,general_news,1,1,20,5
foodblog.it,general_news,1,1,20,13
foodonline.com,general_news,1,1,20,4
freedom929.com,general_news,1,1,20,12
girlslife.com,general_news,1,1,20,17
hakolhayehudi.co.il,general_news,1,1,20,10
haligonia.ca,general_news,1,1,20,15
hampshirereview.com,general_news,1,1,20,6
hcdn.gob.ar,general_news,1,1,20,11
hmsalgeria.net,general_news,1,1,20,13
indonesia-investments.com,general_news,1,1,20,13
infectioncontroltoday.com,general_news,1,1,20,15
ingushetia.ru,general_news,1,1,20,12
internationaltaxreview.com,general_news,1,1,20,11
interviewmagazine.com,general_news,1,1,20,15
kajo.com,general_news,1,1,20,11
kscbnews.net,general_news,1,1,20,14
kv.com.ua,general_news,1,1,20,3
lakeshowlife.com,general_news,1,1,20,14
lampasasdispatchrecord.com,general_news,1,1,20,8
lewistownnews.com,general_news,1,1,20,10
liffey.cat,general_news,1,1,20,10
lincolntimesnews.com,general_news,1,1,20,16
magazine-avantages.fr,general_news,1,1,20,14
mainstreamweekly.net,general_news,1,1,20,3
meetingstoday.com,general_news,1,1,20,13
meridianstar.com,general_news,1,1,20,11
mhwmagazine.co.uk,general_news,1,1,20,17
millstonenews.com,general_news,1,1,20,16
mix1063.com,general_news,1,1,20,13
mod.gov.lv,general_news,1,1,20,10
more961.com,general_news,1,1,20,12
networknorwich.co.uk,general_news,1,1,20,14
newsroom.calgary.ca,general_news,1,1,20,8
nikkei.co.jp,general_news,1,1,20,13
opalesque.com,general_news,1,1,20,11
oregonwinepress.com,general_news,1,1,20,5
oyene.no,general_news,1,1,20,13
pbo.co.uk,general_news,1,1,20,13
pescanik.net,general_news,1,1,20,8
pharmiweb.com,general_news,1,1,20,4
phillymag.com,general_news,1,1,20,15
pixnet.net,general_news,1,1,20,10
r-a.no,general_news,1,1,20,16
rermag.com,general_news,1,1,20,13
ricentral.com,general_news,1,1,20,12
roberval.planeteradio.ca,general_news,1,1,20,12
sciencefocus.com,general_news,1,1,20,13
seasideradio.co.uk,general_news,1,1,20,15
securitycouncilreport.org,general_news,1,1,20,3
shankennewsdaily.com,general_news,1,1,20,10
silvercityradio.com,general_news,1,1,20,19
star1025.com,general_news,1,1,20,12
sterlingterrell.net,general_news,1,1,20,14
strahnadzor.ua,general_news,1,1,20,11
strangehorizons.com,general_news,1,1,20,13
superhaber.com,general_news,1,1,20,1
technode.com,general_news,1,1,20,14
thebeat925.ca,general_news,1,1,20,11
thecitypaperbogota.com,general_news,1,1,20,14
theguardian.com.au,general_news,1,1,20,5
theonefeather.com,general_news,1,1,20,11
therecordlive.com,general_news,1,1,20,8
tooeleonline.com,general_news,1,1,20,6
totaltele.com,general_news,1,1,20,10
truckinginfo.com,general_news,1,1,20,16
upenn.edu,general_news,1,1,20,9
vb.by,general_news,1,1,20,14
verbanianotizie.it,general_news,1,1,20,14
vidi.hr,general_news,1,1,20,14
vol.no,general_news,1,1,20,11
wallstreetpit.com,general_news,1,1,20,14
worldathletics.org,general_news,1,1,20,15
wrsi.com,general_news,1,1,20,14
xm105fm.com,general_news,1,1,20,13
zonews.gr,general_news,1,1,20,6
1019online.com,general_news,1,1,19,11
1470kyyw.com,general_news,1,1,19,12
afisha.ru,general_news,1,1,19,12
agrigento.gds.it,general_news,1,1,19,14
ahwatukee.com,general_news,1,1,19,15
altaz933.com,general_news,1,1,19,13
amazingmadison.com,general_news,1,1,19,13
ashdownradio.com,general_news,1,1,19,10
automationworld.com,general_news,1,1,19,14
banrep.gov.co,general_news,1,1,19,10
bawabatii.com,general_news,1,1,19,10
bioworld.com,general_news,1,1,19,14
blueribbonnews.com,general_news,1,1,19,11
bullionvault.com,general_news,1,1,19,19
camaradojapao.org.br,general_news,1,1,19,11
canplastics.com,general_news,1,1,19,10
carasycaretas.org.ar,general_news,1,1,19,16
caughtoffside.com,general_news,1,1,19,13
colombiareports.com,general_news,1,1,19,13
commondreams.org,general_news,1,1,19,11
complex.com,general_news,1,1,19,14
connectionnewspapers.com,general_news,1,1,19,6
constructionequipment.com,general_news,1,1,19,14
cuoi.tuoitre.vn,general_news,1,1,19,6
current.org,general_news,1,1,19,13
dailyutahchronicle.com,general_news,1,1,19,12
dawnnews.tv,general_news,1,1,19,12
disabilityscoop.com,general_news,1,1,19,14
dl.cnr.cn,general_news,1,1,19,17
dolbeaumistassini.planeteradio.ca,general_news,1,1,19,12
elkintribune.com,general_news,1,1,19,10
ethanolproducer.com,general_news,1,1,19,11
explore-mag.com,general_news,1,1,19,16
facta.co.jp,general_news,1,1,19,3
fagersta-posten.se,general_news,1,1,19,13
felixonline.co.uk,general_news,1,1,19,8
financialmirror.com,general_news,1,1,19,13
finanse.egospodarka.pl,general_news,1,1,19,15
forensicmag.com,general_news,1,1,19,6
fremover.no,general_news,1,1,19,14
gazetapolska.pl,general_news,1,1,19,5
gazzettadilivorno.it,general_news,1,1,19,15
ha-makom.co.il,general_news,1,1,19,11
health.comments.ua,general_news,1,1,19,11
hetq.am,general_news,1,1,19,15
hlj.cnr.cn,general_news,1,1,19,16
hotrod.com,general_news,1,1,19,13
hyvaterveys.fi,general_news,1,1,19,12
igamingbusiness.com,general_news,1,1,19,13
internationalbanker.com,general_news,1,1,19,14
itemonline.com,general_news,1,1,19,14
jamestownpress.com,general_news,1,1,19,4
kesknadal.ee,general_news,1,1,19,15
kixi.com,general_news,1,1,19,15
knn.co.kr,general_news,1,1,19,12
koka.am,general_news,1,1,19,15
krakow.gosc.pl,general_news,1,1,19,14
languagehat.com,general_news,1,1,19,12
lawtimesnews.com,general_news,1,1,19,7
legalbusinessonline.com,general_news,1,1,19,8
masterbuilders.com.au,general_news,1,1,19,15
metalinsider.net,general_news,1,1,19,11
metv.com,general_news,1,1,19,11
mnnonline.org,general_news,1,1,19,8
mo.gov.cz,general_news,1,1,19,15
monitor.co.me,general_news,1,1,19,5
mwananchi.co.tz,general_news,1,1,19,12
newsinenglish.no,general_news,1,1,19,11
nmpoliticalreport.com,general_news,1,1,19,10
ntvspor.net,general_news,1,1,19,11
numberone.com.tr,general_news,1,1,19,9
olneyenterprise.com,general_news,1,1,19,6
onlineindiannews.com,general_news,1,1,19,12
pacensure.com,general_news,1,1,19,14
paducahsun.com,general_news,1,1,19,13
pakistanpressfoundation.org,general_news,1,1,19,4
palestineherald.com,general_news,1,1,19,12
pinebluffspost.com,general_news,1,1,19,4
politicaromaneasca.ro,general_news,1,1,19,12
postnewsgroup.com,general_news,1,1,19,5
radiozurnal.rozhlas.cz,general_news,1,1,19,14
rbcasting.com,general_news,1,1,19,13
reisijuht.delfi.ee,general_news,1,1,19,13
republicaneagle.com,general_news,1,1,19,12
ridgecrestca.com,general_news,1,1,19,11
rimonthly.com,general_news,1,1,19,12
ringsidereport.com,general_news,1,1,19,14
roymorgan.com,general_news,1,1,19,10
saturdayeveningpost.com,general_news,1,1,19,14
sbnation.com,general_news,1,1,19,12
siamevent.com,general_news,1,1,19,11
siliconera.com,general_news,1,1,19,12
skiddle.com,general_news,1,1,19,13
smp.no,general_news,1,1,19,14
spanishvida.com,general_news,1,1,19,13
syfy.com,general_news,1,1,19,14
taftmidwaydriller.com,general_news,1,1,19,15
talkers.com,general_news,1,1,19,13
tartu.postimees.ee,general_news,1,1,19,15
tcbmag.com,general_news,1,1,19,13
thearabtribune.com,general_news,1,1,19,12
thebeaverton.com,general_news,1,1,19,14
thecommunityvoice.com,general_news,1,1,19,14
theeagle.com,general_news,1,1,19,9
thefreshloaf.com,general_news,1,1,19,13
thenorthernlight.com,general_news,1,1,19,4
theobserver.media,general_news,1,1,19,14
tiranatimes.com,general_news,1,1,19,12
toostusuudised.ee,general_news,1,1,19,12
topics.or.jp,general_news,1,1,19,14
tvseriesfinale.com,general_news,1,1,19,14
twinsdaily.com,general_news,1,1,19,13
uaem.mx,general_news,1,1,19,10
unc.edu,general_news,1,1,19,17
undeadwalking.com,general_news,1,1,19,13
understandingwar.org,general_news,1,1,19,8
uni-paderborn.de,general_news,1,1,19,12
varingen.no,general_news,1,1,19,13
voa.gov,general_news,1,1,19,13
z955.com,general_news,1,1,19,11
zimeye.net,general_news,1,1,19,5
2ca.com.au,general_news,1,1,18,11
3voor12.vpro.nl,general_news,1,1,18,13
abladvisor.com,general_news,1,1,18,8
afrobarometer.org,general_news,1,1,18,11
anwb.nl,general_news,1,1,18,11
apple.com,general_news,1,1,18,15
arib.info,general_news,1,1,18,9
artsjournal.com,general_news,1,1,18,16
asbarez.com,general_news,1,1,18,13
automotive-online.nl,general_news,1,1,18,15
azooptics.com,general_news,1,1,18,12
ballabionews.com,general_news,1,1,18,12
behoerden-spiegel.de,general_news,1,1,18,10
beppegrillo.it,general_news,1,1,18,14
boatingindustry.com,general_news,1,1,18,11
bold.dk,general_news,1,1,18,11
capitolhillblue.com,general_news,1,1,18,17
coinweek.com,general_news,1,1,18,6
cutbankpioneerpress.com,general_news,1,1,18,2
dagen.se,general_news,1,1,18,12
dailyillini.com,general_news,1,1,18,12
diez.hn,general_news,1,1,18,7
e-commerce.news,general_news,1,1,18,12
easyreadernews.com,general_news,1,1,18,12
exhibitoronline.com,general_news,1,1,18,11
fanatik.com.tr,general_news,1,1,18,14
fark.com,general_news,1,1,18,11
farmscape.com,general_news,1,1,18,15
fiu.edu,general_news,1,1,18,11
fncci.org,general_news,1,1,18,13
francemobiles.com,general_news,1,1,18,15
